operator,geometry
dhl,POINT (18.7133927 51.5964287)
dhl,POINT (21.9726432 50.04246679999999)
dhl,POINT (21.9764436 50.0185281)
dhl,POINT (21.9743544 50.0249888)
dhl,POINT (20.954534 52.246113)
dhl,POINT (21.026222 52.181133)
dhl,POINT (19.076339 50.317567)
dhl,POINT (16.922721 52.451822)
dhl,POINT (20.9519 52.40339)
dhl,POINT (18.012105 53.134549)
dhl,POINT (19.980586 50.072679)
dhl,POINT (15.568204 52.444508)
dhl,POINT (16.107448 51.656408)
dhl,POINT (19.667906 52.854011)
dhl,POINT (20.419237 53.358327)
dhl,POINT (19.108946 50.857141)
dhl,POINT (20.47412 53.75948)
dhl,POINT (18.801897 50.395955)
dhl,POINT (18.664209 54.347375)
dhl,POINT (16.920017 52.401606)
dhl,POINT (21.234344 52.106789)
dhl,POINT (20.955463 52.230445)
dhl,POINT (21.813091 50.215648)
dhl,POINT (17.64856 51.918768)
dhl,POINT (22.671912 50.015026)
dhl,POINT (23.085893 53.115866)
dhl,POINT (22.544617 51.244655)
dhl,POINT (21.026423 52.18321599999999)
dhl,POINT (20.937848 52.29154699999999)
dhl,POINT (19.495137 51.747831)
dhl,POINT (18.593701 54.29779300000001)
dhl,POINT (22.362642 53.802728)
dhl,POINT (21.178624 51.38406)
dhl,POINT (22.278444 52.173111)
dhl,POINT (17.734099 53.00814399999999)
dhl,POINT (14.249456 53.90746)
dhl,POINT (16.982317 54.005365)
dhl,POINT (20.908463 52.201283)
dhl,POINT (17.04966 51.12407)
dhl,POINT (22.863829 52.428064)
dhl,POINT (18.947327 50.29298499999999)
dhl,POINT (15.012367 53.343456)
dhl,POINT (19.478186 51.764169)
dhl,POINT (18.939454 50.012831)
dhl,POINT (16.917875 52.389005)
dhl,POINT (19.167451 50.317126)
dhl,POINT (20.943166 52.343533)
dhl,POINT (20.99476 52.239806)
dhl,POINT (19.945691 50.061167)
dhl,POINT (22.017919 49.584173)
dhl,POINT (21.05484 52.27565999999999)
dhl,POINT (20.617597 50.86632)
dhl,POINT (15.009128 51.146152)
dhl,POINT (15.107966 51.189327)
dhl,POINT (18.606889 53.182258)
dhl,POINT (16.6604229 50.1427849)
dhl,POINT (15.24325 52.65196)
dhl,POINT (17.992226 53.13485600000001)
dhl,POINT (23.172622 53.140723)
dhl,POINT (22.067589 50.886198)
dhl,POINT (22.221583 50.493798)
dhl,POINT (20.63449 52.87943199999999)
dhl,POINT (20.47665 52.47341)
dhl,POINT (21.24785241 52.10157914)
dhl,POINT (16.5248332 52.22244048)
dhl,POINT (18.531742 54.508389)
dhl,POINT (15.740903 50.900218)
dhl,POINT (18.660278 50.232268)
dhl,POINT (19.117557 50.805691)
dhl,POINT (17.125286 51.16273)
dhl,POINT (19.481442 51.732586)
dhl,POINT (16.904112 52.409783)
dhl,POINT (20.438602 52.045714)
dhl,POINT (20.146067 51.971136)
dhl,POINT (18.538154 54.509956)
dhl,POINT (19.672203 51.411987)
dhl,POINT (16.928575 52.442057)
dhl,POINT (16.93017 52.439298)
dhl,POINT (20.966446 52.25626)
dhl,POINT (20.93758 52.39919699999999)
dhl,POINT (20.915638 52.412043)
dhl,POINT (21.565564 52.179048)
dhl,POINT (19.931249 50.075664)
dhl,POINT (17.058239 51.049208)
dhl,POINT (21.764635 54.051734)
dhl,POINT (17.50066 54.17491800000001)
dhl,POINT (18.913609 49.629744)
dhl,POINT (18.004139 53.13352800000001)
dhl,POINT (16.833885 52.410481)
dhl,POINT (16.903087 52.397801)
dhl,POINT (21.128083 51.363802)
dhl,POINT (17.034453 51.078533)
dhl,POINT (19.960873 53.69935)
dhl,POINT (17.025421 51.116602)
dhl,POINT (16.926135 52.395731)
dhl,POINT (16.999073 51.116782)
dhl,POINT (22.700578 51.220509)
dhl,POINT (17.969245 53.133118)
dhl,POINT (16.734848 53.153248)
dhl,POINT (18.793757 51.974053)
dhl,POINT (21.999272 50.046069)
dhl,POINT (19.38775 54.14751)
dhl,POINT (18.57949 50.019575)
dhl,POINT (17.916578 50.675697)
dhl,POINT (21.5824062 53.0879779)
dhl,POINT (20.446134 52.063914)
dhl,POINT (23.166548 53.151363)
dhl,POINT (20.80583 52.099581)
dhl,POINT (21.405447 50.063295)
dhl,POINT (14.648818 52.308453)
dhl,POINT (19.817939 52.52035799999999)
dhl,POINT (22.794547 49.784499)
dhl,POINT (19.332519 49.856252)
dhl,POINT (20.03196 49.621668)
dhl,POINT (17.161064 54.376124)
dhl,POINT (19.117539 50.801513)
dhl,POINT (16.179275 54.19008100000001)
dhl,POINT (18.633026 54.379233)
dhl,POINT (18.6479 54.35694300000001)
dhl,POINT (18.753299 53.48028499999999)
dhl,POINT (16.290268 50.782307)
dhl,POINT (20.870837 52.354869)
dhl,POINT (18.558234 50.10039)
dhl,POINT (20.975556 52.239148)
dhl,POINT (20.98228 52.241416)
dhl,POINT (20.989516 50.014963)
dhl,POINT (19.970918 50.014706)
dhl,POINT (18.557962 54.437121)
dhl,POINT (18.565858 54.410012)
dhl,POINT (18.586493 54.382139)
dhl,POINT (20.992033 52.244762)
dhl,POINT (20.024226 50.356332)
dhl,POINT (18.949488 50.308481)
dhl,POINT (17.870337 50.579342)
dhl,POINT (19.874785 50.006615)
dhl,POINT (18.731149 50.292571)
dhl,POINT (19.41669 51.854117)
dhl,POINT (17.020933 51.11847)
dhl,POINT (19.692886 52.557624)
dhl,POINT (17.09812 54.2746)
dhl,POINT (19.62081 49.863543)
dhl,POINT (16.226727 50.749163)
dhl,POINT (18.93318386 49.9815033)
dhl,POINT (16.628396 50.97252)
dhl,POINT (19.982692 49.466418)
dhl,POINT (18.70269179 50.29180431)
dhl,POINT (15.214643 52.678794)
dhl,POINT (21.307059 49.738273)
dhl,POINT (18.428062 53.350537)
dhl,POINT (16.329134 51.002252)
dhl,POINT (18.970802 54.285153)
dhl,POINT (21.37968543 50.03513035)
dhl,POINT (17.34935 54.162317)
dhl,POINT (17.335532 54.112762)
dhl,POINT (17.36109 54.17964)
dhl,POINT (19.768512 51.393264)
dhl,POINT (21.3479822 54.22146360000001)
dhl,POINT (21.025733 54.073363)
dhl,POINT (21.956381 51.417533)
dhl,POINT (17.054644 51.111095)
dhl,POINT (20.443567 52.051513)
dhl,POINT (22.875784 54.04589)
dhl,POINT (21.102982 52.236445)
dhl,POINT (18.06377 51.60974)
dhl,POINT (18.15055 51.54553)
dhl,POINT (20.26254 53.06106)
dhl,POINT (20.4573 52.43134000000001)
dhl,POINT (20.50132 52.42938)
dhl,POINT (20.53906 52.45766999999999)
dhl,POINT (18.768964 53.354873)
dhl,POINT (18.730608 53.20889)
dhl,POINT (18.104685 51.629409)
dhl,POINT (17.59563893 50.3266635)
dhl,POINT (19.926706 53.92225999999999)
dhl,POINT (14.248693 53.9205)
dhl,POINT (23.130826 52.021966)
dhl,POINT (16.143035 51.20655)
dhl,POINT (16.934281 52.407335)
dhl,POINT (19.191716 50.324982)
dhl,POINT (17.04423 51.061759)
dhl,POINT (19.405247 54.178245)
dhl,POINT (21.474806 49.80382)
dhl,POINT (17.93725 51.67541)
dhl,POINT (18.975074 51.69107)
dhl,POINT (21.33641 52.67007)
dhl,POINT (17.654561 51.5137)
dhl,POINT (18.81416 50.29134000000001)
dhl,POINT (23.80302557 51.15937645)
dhl,POINT (19.442519 50.112373)
dhl,POINT (22.672824 53.874648)
dhl,POINT (22.72138 53.90501)
dhl,POINT (20.9312482 52.3053242)
dhl,POINT (16.9056427 52.4010229)
dhl,POINT (15.5343226 51.5654249)
dhl,POINT (15.53489 52.23477)
dhl,POINT (21.1603857 51.4098455)
dhl,POINT (21.0591236 52.304705)
dhl,POINT (21.6036513 51.9049958)
dhl,POINT (20.9872803 52.2305478)
dhl,POINT (20.89245 51.1166849)
dhl,POINT (19.3302637 50.0945379)
dhl,POINT (21.0306111 52.1785773)
dhl,POINT (19.131567 50.2408439)
dhl,POINT (16.5851182 52.6126245)
dhl,POINT (19.9937788 50.094557)
dhl,POINT (16.9215428 52.394056)
dhl,POINT (19.934846 50.0727959)
dhl,POINT (20.8081537 52.1589203)
dhl,POINT (20.4364207 52.0549993)
dhl,POINT (20.881753 52.3423949)
dhl,POINT (20.632667 50.8694984)
dhl,POINT (22.350341 53.819503)
dhl,POINT (23.1223773 52.0474725)
dhl,POINT (14.55456 53.435576)
dhl,POINT (21.0785836 52.7026488)
dhl,POINT (20.7318617 52.4160584)
dhl,POINT (19.1320522 50.3220325)
dhl,POINT (18.5834764 54.4206915)
dhl,POINT (18.739101 50.14922)
dhl,POINT (22.570827 51.256571)
dhl,POINT (21.125321 52.28166599999999)
dhl,POINT (19.971475 49.310965)
dhl,POINT (21.055472 52.275289)
dhl,POINT (21.408599 50.94246500000001)
dhl,POINT (19.488914 49.893908)
dhl,POINT (18.658236 54.34916800000001)
dhl,POINT (18.751912 53.489856)
dhl,POINT (22.759165 49.787095)
dhl,POINT (22.77452 49.782026)
dhl,POINT (22.676735 50.01616)
dhl,POINT (18.52305 50.101379)
dhl,POINT (17.941071 50.666614)
dhl,POINT (21.102797 52.234533)
dhl,POINT (21.247249 52.096657)
dhl,POINT (17.089116 52.251434)
dhl,POINT (21.063439 52.145628)
dhl,POINT (22.349935 53.824925)
dhl,POINT (15.343262 50.908853)
dhl,POINT (19.4466059 51.7703316)
dhl,POINT (19.4386204 51.7923184)
dhl,POINT (19.4083573 51.7925544)
dhl,POINT (19.4584241 51.7956404)
dhl,POINT (19.4641114 51.7321749)
dhl,POINT (19.5696548 51.7400196)
dhl,POINT (19.4887076 51.7436809)
dhl,POINT (19.4532136 51.78507)
dhl,POINT (19.4901823 51.77893779999999)
dhl,POINT (19.4914563 49.8837588)
dhl,POINT (14.541837 53.46267)
dhl,POINT (18.577188 54.412251)
dhl,POINT (16.911977 52.423863)
dhl,POINT (19.932007 50.064632)
dhl,POINT (18.579899 53.018114)
dhl,POINT (17.297878 50.936739)
dhl,POINT (23.134912 53.132189)
dhl,POINT (20.634356 52.104563)
dhl,POINT (20.5259164 50.52009779999999)
dhl,POINT (16.704146 52.2807165)
dhl,POINT (21.0348148 52.2547205)
dhl,POINT (21.2995393 53.8630738)
dhl,POINT (19.543102 50.0629466)
dhl,POINT (18.9397918 50.3333409)
dhl,POINT (19.4034461 53.25542909999999)
dhl,POINT (18.5907722 54.2789076)
dhl,POINT (19.5237608 51.796955)
dhl,POINT (16.5716639 51.842914)
dhl,POINT (21.42682 50.055971)
dhl,POINT (21.1598357 49.6578288)
dhl,POINT (20.4425914 52.0507501)
dhl,POINT (21.1223853 52.2792405)
dhl,POINT (20.884995 53.0178269)
dhl,POINT (22.521397 51.229282)
dhl,POINT (18.523028 54.372201)
dhl,POINT (18.7725308 53.0256346)
dhl,POINT (17.479354 50.751499)
dhl,POINT (17.539332 50.805614)
dhl,POINT (17.497196 50.80971)
dhl,POINT (17.37172 53.67733)
dhl,POINT (19.12353 51.0122)
dhl,POINT (19.172963 50.95362)
dhl,POINT (18.909379 51.020228)
dhl,POINT (17.2611139 52.05677)
dhl,POINT (23.3496659 53.6537689)
dhl,POINT (16.058938 51.50479)
dhl,POINT (16.693812 52.43922199999999)
dhl,POINT (17.252322 53.79894399999999)
dhl,POINT (19.423948 51.706377)
dhl,POINT (19.534757 51.758423)
dhl,POINT (21.162194 52.316513)
dhl,POINT (19.359449 52.232137)
dhl,POINT (19.989608 50.095455)
dhl,POINT (18.595011 54.41018199999999)
dhl,POINT (17.046092 51.129797)
dhl,POINT (17.032914 51.13873)
dhl,POINT (21.063045 52.206511)
dhl,POINT (18.958611 51.889235)
dhl,POINT (20.975523 52.44582)
dhl,POINT (19.021962 49.714009)
dhl,POINT (19.179375 49.66904)
dhl,POINT (18.594959 54.40475)
dhl,POINT (19.49965 51.740542)
dhl,POINT (16.850895 52.242981)
dhl,POINT (16.812226 50.589083)
dhl,POINT (21.222467 52.221628)
dhl,POINT (18.110817 52.753992)
dhl,POINT (20.494676 53.784028)
dhl,POINT (20.499641 53.752712)
dhl,POINT (18.063914 51.761361)
dhl,POINT (18.543021 54.51059100000001)
dhl,POINT (18.981839 50.188583)
dhl,POINT (20.246698 49.714916)
dhl,POINT (19.464045 51.771434)
dhl,POINT (19.488769 51.74346)
dhl,POINT (20.364953 52.634214)
dhl,POINT (21.074999 52.158576)
dhl,POINT (21.01722 52.207396)
dhl,POINT (19.695284 52.550155)
dhl,POINT (14.563196 53.42201899999999)
dhl,POINT (22.571008 51.25279)
dhl,POINT (20.972844 50.024565)
dhl,POINT (21.1942455 52.4038662)
dhl,POINT (21.267597 52.100122)
dhl,POINT (20.9945636 52.2418074)
dhl,POINT (19.9396229 50.071166)
dhl,POINT (16.4786719 50.8269123)
dhl,POINT (19.9447456 50.058553)
dhl,POINT (19.2975307 50.4875633)
dhl,POINT (16.3197096 50.8592402)
dhl,POINT (20.8964938 52.231894)
dhl,POINT (19.5700227 51.73924520000001)
dhl,POINT (20.9929727 52.3050283)
dhl,POINT (21.043516 52.1771)
dhl,POINT (19.992157 50.041431)
dhl,POINT (19.005901 49.912311)
dhl,POINT (17.03598 51.109925)
dhl,POINT (16.959132 51.112541)
dhl,POINT (21.175623 52.041456)
dhl,POINT (20.981616 52.047838)
dhl,POINT (19.399756 51.740227)
dhl,POINT (16.709673 53.705583)
dhl,POINT (20.698902 52.072038)
dhl,POINT (21.152818 51.431072)
dhl,POINT (19.379676 52.227667)
dhl,POINT (19.263159 50.20933)
dhl,POINT (17.337062 50.469656)
dhl,POINT (15.568823 54.175612)
dhl,POINT (19.049029 49.823049)
dhl,POINT (19.948753 50.04396)
dhl,POINT (17.003389 51.04797199999999)
dhl,POINT (18.117771 50.424945)
dhl,POINT (18.840242 50.638256)
dhl,POINT (18.687947 50.036827)
dhl,POINT (19.948828 50.053897)
dhl,POINT (19.386777 51.744026)
dhl,POINT (16.864291 52.401376)
dhl,POINT (19.353309 51.66455)
dhl,POINT (19.902314 50.079197)
dhl,POINT (21.1622537 51.398446)
dhl,POINT (19.128889 50.873321)
dhl,POINT (18.613074 53.00014179999999)
dhl,POINT (21.0469627 52.1469469)
dhl,POINT (21.937582 49.980361)
dhl,POINT (18.5734 52.98152099999999)
dhl,POINT (22.629534 51.219341)
dhl,POINT (21.882085 51.545682)
dhl,POINT (20.587407 50.880247)
dhl,POINT (16.9391144 52.41623920000001)
dhl,POINT (19.82228 54.37302)
dhl,POINT (19.82036 54.38001)
dhl,POINT (20.947024 52.320453)
dhl,POINT (19.02073 50.31296)
dhl,POINT (19.41759 49.99815)
dhl,POINT (14.54717 53.33871)
dhl,POINT (20.960241 53.866758)
dhl,POINT (21.139989 54.169496)
dhl,POINT (16.115215 52.396543)
dhl,POINT (18.561219 51.221641)
dhl,POINT (14.500577 53.449585)
dhl,POINT (20.8870395 52.1815523)
dhl,POINT (21.0338599 52.2014429)
dhl,POINT (20.9536675 52.34447479999999)
dhl,POINT (21.1512643 52.2228636)
dhl,POINT (21.2234655 52.2185575)
dhl,POINT (21.0683733 52.1645122)
dhl,POINT (21.097195 52.124479)
dhl,POINT (22.5109606 52.9226289)
dhl,POINT (21.479633 50.193618)
dhl,POINT (20.808852 50.802679)
dhl,POINT (19.4958588 51.73625689999999)
dhl,POINT (19.675476 50.77213)
dhl,POINT (19.260619 50.376001)
dhl,POINT (18.735625 50.304263)
dhl,POINT (19.035617 50.245718)
dhl,POINT (17.946154 53.124923)
dhl,POINT (20.242019 52.229114)
dhl,POINT (17.082047 53.181541)
dhl,POINT (18.243929 52.78267099999999)
dhl,POINT (16.277405 50.770654)
dhl,POINT (15.721521 51.806366)
dhl,POINT (15.398661 53.768954)
dhl,POINT (16.086942 53.342988)
dhl,POINT (18.95608 51.898013)
dhl,POINT (18.600656 54.308977)
dhl,POINT (18.980776 50.278463)
dhl,POINT (20.900744 52.227392)
dhl,POINT (17.052078 51.103637)
dhl,POINT (21.163986 51.374623)
dhl,POINT (19.070511 52.652052)
dhl,POINT (22.550554 51.247502)
dhl,POINT (20.930608 52.229421)
dhl,POINT (18.537053 54.518412)
dhl,POINT (18.97705 50.116729)
dhl,POINT (18.1457209 53.15390600000001)
dhl,POINT (21.03108 52.239656)
dhl,POINT (17.6162117 53.69315570000001)
dhl,POINT (19.937729 50.062638)
dhl,POINT (17.042824 54.478212)
dhl,POINT (15.555268 54.17639)
dhl,POINT (16.929532 52.402749)
dhl,POINT (19.060376 50.588472)
dhl,POINT (18.08706 51.761296)
dhl,POINT (20.148417 51.959765)
dhl,POINT (19.326957 51.749782)
dhl,POINT (16.872263 52.385828)
dhl,POINT (19.074472 52.646311)
dhl,POINT (22.719922 50.531122)
dhl,POINT (15.537632 51.565762)
dhl,POINT (21.156286 51.390423)
dhl,POINT (18.618372 52.995027)
dhl,POINT (18.669037 50.293578)
dhl,POINT (22.067261 53.163498)
dhl,POINT (19.137903 50.2425)
dhl,POINT (18.88817 50.315524)
dhl,POINT (19.140288 50.243281)
dhl,POINT (17.567181 52.324109)
dhl,POINT (20.9967802 52.172644)
dhl,POINT (17.4291305 51.6981571)
dhl,POINT (20.927041 52.285133)
dhl,POINT (15.773695 53.769206)
dhl,POINT (14.452047 53.92870799999999)
dhl,POINT (16.86243 52.39644000000001)
dhl,POINT (19.229601 50.037284)
dhl,POINT (21.122101 52.284107)
dhl,POINT (22.195492 49.570818)
dhl,POINT (16.968683 51.037365)
dhl,POINT (21.195443 52.337707)
dhl,POINT (17.007691 51.103833)
dhl,POINT (18.958512 51.593923)
dhl,POINT (14.826754 53.56389)
dhl,POINT (18.991494 50.102838)
dhl,POINT (20.6307578 50.85140689)
dhl,POINT (20.097064 49.881085)
dhl,POINT (16.252906 50.801217)
dhl,POINT (22.224198 50.92789699999999)
dhl,POINT (21.055639 52.27082)
dhl,POINT (20.608604 50.873134)
dhl,POINT (22.707663 51.211166)
dhl,POINT (18.534083 53.963694)
dhl,POINT (21.097549 52.22454099999999)
dhl,POINT (19.960177 50.088137)
dhl,POINT (20.982065 52.227397)
dhl,POINT (21.45247 52.59480500000001)
dhl,POINT (19.355925 49.863583)
dhl,POINT (18.651252 54.356574)
dhl,POINT (14.580781 53.459256)
dhl,POINT (21.02969 52.248802)
dhl,POINT (18.379072 50.053133)
dhl,POINT (19.115375 50.826037)
dhl,POINT (18.603222 54.410711)
dhl,POINT (20.886146 52.195243)
dhl,POINT (19.157624 50.298538)
dhl,POINT (19.071973 52.647774)
dhl,POINT (17.635353 50.64304)
dhl,POINT (19.460329 51.750262)
dhl,POINT (16.931678 52.405843)
dhl,POINT (19.003654 50.253868)
dhl,POINT (16.193215 54.20013100000001)
dhl,POINT (16.002375 54.010202)
dhl,POINT (16.935928 52.404293)
dhl,POINT (18.986469 50.118154)
dhl,POINT (23.192565 52.769792)
dhl,POINT (18.616568 54.385785)
dhl,POINT (19.247809 50.222991)
dhl,POINT (17.784262 51.650775)
dhl,POINT (23.122256 50.157899)
dhl,POINT (21.581339 53.082566)
dhl,POINT (17.039756 53.36449399999999)
dhl,POINT (22.569822 51.251052)
dhl,POINT (15.771121 53.77298100000001)
dhl,POINT (21.07266 52.512962)
dhl,POINT (20.091402 49.879504)
dhl,POINT (16.366456 52.22379)
dhl,POINT (16.392318 52.710822)
dhl,POINT (15.877098 54.033504)
dhl,POINT (16.845779 52.368591)
dhl,POINT (19.342585 50.578511)
dhl,POINT (19.336209 50.567457)
dhl,POINT (20.976931 52.197041)
dhl,POINT (21.040283 52.253184)
dhl,POINT (17.929132 50.665048)
dhl,POINT (21.388494 50.934882)
dhl,POINT (19.115848 50.79974)
dhl,POINT (18.559699 54.339216)
dhl,POINT (20.492052 53.77904399999999)
dhl,POINT (20.9932828 52.2509464)
dhl,POINT (19.916294 50.071115)
dhl,POINT (19.192916 50.29401)
dhl,POINT (19.004884 50.306915)
dhl,POINT (22.058341 50.573862)
dhl,POINT (17.815207 51.650856)
dhl,POINT (19.451065 51.759398)
dhl,POINT (20.022984 50.066203)
dhl,POINT (21.010537 52.078588)
dhl,POINT (19.997553 51.527279)
dhl,POINT (21.40726 50.051934)
dhl,POINT (16.893716 52.443064)
dhl,POINT (19.961092 49.291341)
dhl,POINT (14.494213 53.397336)
dhl,POINT (19.17936 49.696919)
dhl,POINT (18.452116 53.408046)
dhl,POINT (14.489228 53.243956)
dhl,POINT (22.565105 51.246683)
dhl,POINT (21.160166 52.25791599999999)
dhl,POINT (21.000089 52.226279)
dhl,POINT (22.014265 50.021821)
dhl,POINT (19.460822 51.729719)
dhl,POINT (19.083879 50.351114)
dhl,POINT (22.2987905 54.31765)
dhl,POINT (20.599182 52.88304599999999)
dhl,POINT (17.92508 50.664067)
dhl,POINT (18.668427 54.349238)
dhl,POINT (16.16045 51.20204)
dhl,POINT (18.628641 50.341853)
dhl,POINT (20.012299 50.01583)
dhl,POINT (16.903593 52.363636)
dhl,POINT (18.682286 54.356435)
dhl,POINT (18.539672 54.512464)
dhl,POINT (19.026148 49.821524)
dhl,POINT (16.943865 52.54711700000001)
dhl,POINT (14.563044 52.352355)
dhl,POINT (15.7399015999 50.906589)
dhl,POINT (19.485306 51.718561)
dhl,POINT (16.811267 52.645315)
dhl,POINT (20.782803 52.159477)
dhl,POINT (16.987949 51.078693)
dhl,POINT (21.041658 52.184162)
dhl,POINT (18.508708 54.35265699999999)
dhl,POINT (21.055974 52.154855)
dhl,POINT (19.99802 50.08184)
dhl,POINT (15.910339 51.120555)
dhl,POINT (22.123938 50.52148)
dhl,POINT (18.6661 49.9584)
dhl,POINT (19.4350431 54.1467725)
dhl,POINT (22.493591 50.057094)
dhl,POINT (18.5225306 50.45442379999999)
dhl,POINT (18.14539 52.90404)
dhl,POINT (23.772618 53.264442)
dhl,POINT (21.097389 52.235252)
dhl,POINT (20.450024 52.058126)
dhl,POINT (20.99153 52.1883)
dhl,POINT (21.037824 52.158405)
dhl,POINT (18.582449 54.31900400000001)
dhl,POINT (18.891076 50.338099)
dhl,POINT (14.552439 53.454777)
dhl,POINT (17.036007 51.085088)
dhl,POINT (20.969711 52.200405)
dhl,POINT (20.937871 52.238898)
dhl,POINT (20.985974 52.235576)
dhl,POINT (19.110564 50.82754)
dhl,POINT (19.958586 50.072394)
dhl,POINT (20.86736 51.864261)
dhl,POINT (21.995508 50.019729)
dhl,POINT (17.326527 51.202213)
dhl,POINT (23.182709 52.770844)
dhl,POINT (19.430126 51.8191168)
dhl,POINT (19.957755 50.008234)
dhl,POINT (20.9311736 52.3942709)
dhl,POINT (20.695392 49.6244758)
dhl,POINT (19.944978 50.057138)
dhl,POINT (17.808073 51.642647)
dhl,POINT (19.966057 50.022639)
dhl,POINT (17.08683 51.058182)
dhl,POINT (19.355885 51.789751)
dhl,POINT (16.921319 52.408431)
dhl,POINT (18.947617 49.989456)
dhl,POINT (16.280283 50.76815)
dhl,POINT (18.62072 53.017415)
dhl,POINT (20.96818 52.260656)
dhl,POINT (23.159857 53.139171)
dhl,POINT (17.1375029 51.1448218)
dhl,POINT (21.047978 52.282266)
dhl,POINT (22.549523 51.20449)
dhl,POINT (19.698673 52.548003)
dhl,POINT (18.987762 50.212423)
dhl,POINT (20.041928 49.987967)
dhl,POINT (19.931243 50.06039000000001)
dhl,POINT (21.791089 49.56358)
dhl,POINT (19.966975 50.04526)
dhl,POINT (21.749662 50.66339)
dhl,POINT (16.937748 52.405682)
dhl,POINT (21.022183 52.067755)
dhl,POINT (22.002688 50.037871)
dhl,POINT (20.99821 52.319595)
dhl,POINT (17.540603 53.452962)
dhl,POINT (20.968955 52.214896)
dhl,POINT (16.989775 51.08173499999999)
dhl,POINT (21.020744 52.155887)
dhl,POINT (19.904363 50.076758)
dhl,POINT (21.05071 52.25643)
dhl,POINT (22.465784 51.256083)
dhl,POINT (19.136746 50.792834)
dhl,POINT (16.512101 50.406689)
dhl,POINT (21.030956 52.263656)
dhl,POINT (19.910232 50.071568)
dhl,POINT (20.857385 51.118478)
dhl,POINT (21.734007 50.68722)
dhl,POINT (19.475378 51.730925)
dhl,POINT (18.988385 50.119056)
dhl,POINT (23.250022 50.738102)
dhl,POINT (21.964764 51.421352)
dhl,POINT (19.439232 51.068658)
dhl,POINT (18.87183 50.274881)
dhl,POINT (21.035514 52.24955300000001)
dhl,POINT (17.08716 52.248553)
dhl,POINT (22.249934 52.167311)
dhl,POINT (16.911866 52.407175)
dhl,POINT (21.074524 52.252592)
dhl,POINT (22.596617 51.191694)
dhl,POINT (22.03287 50.033674)
dhl,POINT (19.467194 51.763034)
dhl,POINT (18.209359 50.977188)
dhl,POINT (20.978419 52.230266)
dhl,POINT (14.233505 53.90197)
dhl,POINT (20.992834 52.166311)
dhl,POINT (16.942819 51.151138)
dhl,POINT (21.066993 52.31712)
dhl,POINT (14.4862192 53.2523056)
dhl,POINT (18.5415421 50.095985)
dhl,POINT (19.15889 49.986414)
dhl,POINT (20.932565 52.233831)
dhl,POINT (16.854471 52.345105)
dhl,POINT (17.005531 51.060088)
dhl,POINT (18.408966 54.796553)
dhl,POINT (16.28461 50.766774)
dhl,POINT (18.606623 54.383616)
dhl,POINT (18.674305 53.022361)
dhl,POINT (19.873152 50.632595)
dhl,POINT (21.167058 51.398869)
dhl,POINT (14.655765 53.367321)
dhl,POINT (18.286042 50.508584)
dhl,POINT (15.759602 50.916097)
dhl,POINT (20.99135 52.233089)
dhl,POINT (20.42863 49.967988)
dhl,POINT (21.157937 51.407907)
dhl,POINT (20.9660365661 52.2190635271)
dhl,POINT (21.026004 52.18494699999999)
dhl,POINT (21.038906 52.251012)
dhl,POINT (19.943763 50.09076)
dhl,POINT (17.015492 52.392701)
dhl,POINT (17.942224 53.309957)
dhl,POINT (16.995358 51.112614)
